chapter_id,chapter_number,motif_key,motif_type,subtype,count
hongloumeng_ch109,109,motif_tea,飲食,茶,9
hongloumeng_ch109,109,motif_tears,情感身體,哭泣,4
hongloumeng_ch109,109,motif_tears,情感身體,眼淚,4
hongloumeng_ch109,109,motif_white,顏色,白色,5
hongloumeng_ch109,109,motif_wind,自然,風,3
hongloumeng_ch110,110,motif_book,文藝,書,4
hongloumeng_ch110,110,motif_flower,花木,泛花,3
hongloumeng_ch110,110,motif_fragrance,感官,香氣,2
hongloumeng_ch110,110,motif_gold,物象,金,2
hongloumeng_ch110,110,motif_green,顏色,綠色,1
hongloumeng_ch110,110,motif_illness,身體,疾病,3
hongloumeng_ch110,110,motif_jade,物象,玉石,8
hongloumeng_ch110,110,motif_peony,花木,牡丹,1
hongloumeng_ch110,110,motif_plum_blossom,花木,梅花,2
hongloumeng_ch110,110,motif_poetry,文藝,詩,1
hongloumeng_ch110,110,motif_purple,顏色,紫色,2
hongloumeng_ch110,110,motif_red,顏色,紅色,3
hongloumeng_ch110,110,motif_tears,情感身體,眼淚,5
hongloumeng_ch110,110,motif_tears,情感身體,哭泣,8
hongloumeng_ch110,110,motif_white,顏色,白色,9
hongloumeng_ch110,110,motif_wind,自然,風,5
hongloumeng_ch111,111,motif_flower,花木,泛花,3
hongloumeng_ch111,111,motif_fragrance,感官,香氣,2
hongloumeng_ch111,111,motif_gold,物象,金,4
hongloumeng_ch111,111,motif_illness,身體,疾病,6
hongloumeng_ch111,111,motif_jade,物象,玉石,20
hongloumeng_ch111,111,motif_moon,自然,月,2
hongloumeng_ch111,111,motif_purple,顏色,紫色,1
hongloumeng_ch111,111,motif_rain,自然,雨,1
hongloumeng_ch111,111,motif_red,顏色,紅色,2
hongloumeng_ch111,111,motif_tea,飲食,茶,4
hongloumeng_ch111,111,motif_tears,情感身體,哭泣,20
hongloumeng_ch111,111,motif_tears,情感身體,眼淚,1
hongloumeng_ch111,111,motif_white,顏色,白色,3
hongloumeng_ch111,111,motif_wind,自然,風,5
hongloumeng_ch111,111,motif_wine,飲食,酒,1
hongloumeng_ch112,112,motif_book,文藝,書,4
hongloumeng_ch112,112,motif_dream,夢幻,夢,1
hongloumeng_ch112,112,motif_flower,花木,泛花,1
hongloumeng_ch112,112,motif_fragrance,感官,香氣,5
hongloumeng_ch112,112,motif_gold,物象,金,2
hongloumeng_ch112,112,motif_green_blue,顏色,青色,2
hongloumeng_ch112,112,motif_illness,身體,疾病,4
hongloumeng_ch112,112,motif_jade,物象,玉石,26
hongloumeng_ch112,112,motif_medicine,身體,藥,1
hongloumeng_ch112,112,motif_purple,顏色,紫色,1
hongloumeng_ch112,112,motif_red,顏色,紅色,1
hongloumeng_ch112,112,motif_tea,飲食,茶,1
hongloumeng_ch112,112,motif_tears,情感身體,哭泣,9
hongloumeng_ch112,112,motif_white,顏色,白色,4
hongloumeng_ch113,113,motif_dream,夢幻,夢,1
hongloumeng_ch113,113,motif_flower,花木,泛花,4
hongloumeng_ch113,113,motif_fragrance,感官,香氣,1
hongloumeng_ch113,113,motif_gold,物象,金,3
hongloumeng_ch113,113,motif_green_blue,顏色,青色,10
hongloumeng_ch113,113,motif_illness,身體,疾病,16
hongloumeng_ch113,113,motif_jade,物象,玉石,36
hongloumeng_ch113,113,motif_medicine,身體,藥,3
hongloumeng_ch113,113,motif_moon,自然,月,10
hongloumeng_ch113,113,motif_purple,顏色,紫色,24
hongloumeng_ch113,113,motif_red,顏色,紅色,4
hongloumeng_ch113,113,motif_stone,物象,石,2
hongloumeng_ch113,113,motif_tea,飲食,茶,3
hongloumeng_ch113,113,motif_tears,情感身體,哭泣,19
hongloumeng_ch113,113,motif_tears,情感身體,眼淚,5
hongloumeng_ch113,113,motif_white,顏色,白色,8
hongloumeng_ch113,113,motif_wind,自然,風,3
hongloumeng_ch114,114,motif_book,文藝,書,3
hongloumeng_ch114,114,motif_dream,夢幻,夢,2
hongloumeng_ch114,114,motif_flower,花木,泛花,1
hongloumeng_ch114,114,motif_fragrance,感官,香氣,2
hongloumeng_ch114,114,motif_gold,物象,金,3
hongloumeng_ch114,114,motif_green_blue,顏色,青色,1
hongloumeng_ch114,114,motif_illness,身體,疾病,2
hongloumeng_ch114,114,motif_jade,物象,玉石,33
hongloumeng_ch114,114,motif_red,顏色,紅色,1
hongloumeng_ch114,114,motif_tea,飲食,茶,1
hongloumeng_ch114,114,motif_tears,情感身體,哭泣,13
hongloumeng_ch114,114,motif_white,顏色,白色,1
hongloumeng_ch115,115,motif_book,文藝,書,5
hongloumeng_ch115,115,motif_dream,夢幻,夢,1
hongloumeng_ch115,115,motif_illness,身體,疾病,9
hongloumeng_ch115,115,motif_jade,物象,玉石,110
hongloumeng_ch115,115,motif_medicine,身體,藥,4
hongloumeng_ch115,115,motif_moon,自然,月,2
hongloumeng_ch115,115,motif_purple,顏色,紫色,1
hongloumeng_ch115,115,motif_red,顏色,紅色,1
hongloumeng_ch115,115,motif_stone,物象,石,2
hongloumeng_ch115,115,motif_tea,飲食,茶,1
hongloumeng_ch115,115,motif_tears,情感身體,哭泣,5
hongloumeng_ch115,115,motif_white,顏色,白色,2
hongloumeng_ch116,116,motif_bamboo,花木,竹,1
hongloumeng_ch116,116,motif_book,文藝,書,4
hongloumeng_ch116,116,motif_dream,夢幻,夢,6
hongloumeng_ch116,116,motif_flower,花木,泛花,11
hongloumeng_ch116,116,motif_gold,物象,金,3
hongloumeng_ch116,116,motif_green_blue,顏色,青色,4
hongloumeng_ch116,116,motif_hibiscus,花木,芙蓉,1
hongloumeng_ch116,116,motif_illness,身體,疾病,7
hongloumeng_ch116,116,motif_jade,物象,玉石,95
hongloumeng_ch116,116,motif_medicine,身體,藥,3
hongloumeng_ch116,116,motif_moon,自然,月,8
hongloumeng_ch116,116,motif_poetry,文藝,詩,4
hongloumeng_ch116,116,motif_purple,顏色,紫色,3
hongloumeng_ch116,116,motif_red,顏色,紅色,3
hongloumeng_ch116,116,motif_snow,自然,雪,1
hongloumeng_ch116,116,motif_stone,物象,石,1
hongloumeng_ch116,116,motif_tears,情感身體,哭泣,8
hongloumeng_ch116,116,motif_tears,情感身體,眼淚,5
hongloumeng_ch116,116,motif_white,顏色,白色,9
hongloumeng_ch116,116,motif_wind,自然,風,2
hongloumeng_ch117,117,motif_book,文藝,書,13
hongloumeng_ch117,117,motif_dream,夢幻,夢,4
hongloumeng_ch117,117,motif_flower,花木,泛花,2
hongloumeng_ch117,117,motif_fragrance,感官,香氣,3
hongloumeng_ch117,117,motif_green_blue,顏色,青色,1
hongloumeng_ch117,117,motif_illness,身體,疾病,9
hongloumeng_ch117,117,motif_jade,物象,玉石,66
hongloumeng_ch117,117,motif_moon,自然,月,3
hongloumeng_ch117,117,motif_purple,顏色,紫色,2
hongloumeng_ch117,117,motif_rain,自然,雨,2
hongloumeng_ch117,117,motif_red,顏色,紅色,6
hongloumeng_ch117,117,motif_song_drama,文藝,曲,1
hongloumeng_ch117,117,motif_tears,情感身體,哭泣,10
hongloumeng_ch117,117,motif_tears,情感身體,眼淚,1
hongloumeng_ch117,117,motif_white,顏色,白色,3
hongloumeng_ch117,117,motif_wind,自然,風,3
hongloumeng_ch117,117,motif_wine,飲食,酒,19
hongloumeng_ch118,118,motif_book,文藝,書,20
hongloumeng_ch118,118,motif_flower,花木,泛花,2
hongloumeng_ch118,118,motif_gold,物象,金,1
hongloumeng_ch118,118,motif_green_blue,顏色,青色,1
hongloumeng_ch118,118,motif_illness,身體,疾病,6
hongloumeng_ch118,118,motif_jade,物象,玉石,67
hongloumeng_ch118,118,motif_moon,自然,月,6
hongloumeng_ch118,118,motif_plum_blossom,花木,梅花,1
hongloumeng_ch118,118,motif_poetry,文藝,詩,5
hongloumeng_ch118,118,motif_purple,顏色,紫色,9
hongloumeng_ch118,118,motif_red,顏色,紅色,1
hongloumeng_ch118,118,motif_tea,飲食,茶,3
hongloumeng_ch118,118,motif_tears,情感身體,眼淚,4
hongloumeng_ch118,118,motif_tears,情感身體,哭泣,8
hongloumeng_ch118,118,motif_white,顏色,白色,8
hongloumeng_ch118,118,motif_wind,自然,風,1
hongloumeng_ch119,119,motif_book,文藝,書,3
hongloumeng_ch119,119,motif_dream,夢幻,夢,1
hongloumeng_ch119,119,motif_gold,物象,金,3
hongloumeng_ch119,119,motif_green_blue,顏色,青色,4
hongloumeng_ch119,119,motif_illness,身體,疾病,3
hongloumeng_ch119,119,motif_jade,物象,玉石,41
hongloumeng_ch119,119,motif_moon,自然,月,3
hongloumeng_ch119,119,motif_purple,顏色,紫色,2
hongloumeng_ch119,119,motif_red,顏色,紅色,2
hongloumeng_ch119,119,motif_tears,情感身體,眼淚,10
hongloumeng_ch119,119,motif_tears,情感身體,哭泣,25
hongloumeng_ch119,119,motif_white,顏色,白色,2
hongloumeng_ch119,119,motif_wind,自然,風,2
hongloumeng_ch119,119,motif_wine,飲食,酒,2
hongloumeng_ch120,120,motif_book,文藝,書,11
hongloumeng_ch120,120,motif_dream,夢幻,夢,4
hongloumeng_ch120,120,motif_flower,花木,泛花,4
hongloumeng_ch120,120,motif_fragrance,感官,香氣,3
hongloumeng_ch120,120,motif_gold,物象,金,1
hongloumeng_ch120,120,motif_green,顏色,綠色,1
hongloumeng_ch120,120,motif_green_blue,顏色,青色,3
hongloumeng_ch120,120,motif_illness,身體,疾病,3
hongloumeng_ch120,120,motif_jade,物象,玉石,53
hongloumeng_ch120,120,motif_lotus,花木,蓮,1
hongloumeng_ch120,120,motif_medicine,身體,藥,4
hongloumeng_ch120,120,motif_moon,自然,月,2
hongloumeng_ch120,120,motif_peach_blossom,花木,桃花,1
hongloumeng_ch120,120,motif_poetry,文藝,詩,1
hongloumeng_ch120,120,motif_rain,自然,雨,24
hongloumeng_ch120,120,motif_red,顏色,紅色,6
hongloumeng_ch120,120,motif_snow,自然,雪,7
hongloumeng_ch120,120,motif_song_drama,文藝,曲,1
hongloumeng_ch120,120,motif_stone,物象,石,8
hongloumeng_ch120,120,motif_tea,飲食,茶,1
hongloumeng_ch120,120,motif_tears,情感身體,哭泣,9
hongloumeng_ch120,120,motif_tears,情感身體,眼淚,3
hongloumeng_ch120,120,motif_white,顏色,白色,5
hongloumeng_ch120,120,motif_wine,飲食,酒,1
